86016331,journal of literary theory,1862-5290
86814820,studies in the history of gardens & designed landscapes,1460-1176
87798256,archive journal of the institution of locomotive engineers 1911 1970 (vols 1 59),
91278097,journal of scheduling,1094-6136
92385438,journal of oral microbiology,2000-2297
98916771,journal of european studies,0047-2441
99138869,dialectologia et geolinguistica,0942-4040
99309566,sexual development,1661-5425
99957990,sort statistics and operations research transactions,
100062655,psicologia teoria e pesquisa,0102-3772
101069391,bulgarian journal of agricultural science,1310-0351
102399824,quality & quantity,0033-5177
102860386,clinical nutrition,0261-5614
104737098,advances in structural engineering,1369-4332
105791650,molecular diversity,1381-1991
107255770,organic process research & development,1083-6160
109175786,clinical schizophrenia & related psychoses,1935-1232
110886948,international research in children s literature,1755-6198
113778012,the medieval review,1096-746X
114824300,biomedica,0120-4157
115275344,ire transactions on nuclear science,
115510430,alcoholism clinical and experimental research,0145-6008
117494069,numerical algorithms,1017-1398
118082147,marine biology,0025-3162
119254795,economic and political weekly,0012-9976
119587767,journal of business & industrial marketing,0885-8624
123955271,journal of industrial relations,0022-1856
124304160,international studies perspectives,1528-3577
125659101,studi secenteschi,0081-6248
130807758,coral reefs,0722-4028
131231701,acm transactions on the web,1559-1131
132495599,european journal of social theory,1368-4310
135458494,plant disease,0191-2917
135704260,dyna,0012-7361
140977414,hvac&r research,
142323794,ieee journal on emerging and selected topics in circuits and systems,2156-3357
142601947,communio viatorum,0010-3713
146447972,journal of semantics,0167-5133
147527460,russian history histoire russe,0094-288X
149218730,the isme journal,1751-7362
151881151,rivista italiana di telerilevamento,
151949019,communication culture & critique,1753-9137
152936027,virtual and physical prototyping,1745-2759
153175895,revista cientifica facultad de ciencias veterinarias,
155455709,bridges a jewish feminist journal,1046-8358
157329951,international journal of rehabilitation and health,1068-9591
163958984,targeted oncology,1776-2596
164249298,clei electronic journal,
164875865,international journal of banking accounting and finance,1755-3830
165563553,improving schools,1365-4802
165969127,communications in theoretical physics,0253-6102
174629851,turk pediatri arsivi turkish archives of pediatrics,1306-0015
178984794,american journal of animal and veterinary sciences,1557-4555
180051340,phytomedicine,0944-7113
183131812,midwifery,0266-6138
185479466,italian journal of neurological sciences,0392-0461
187836728,annales de l institut pasteur virologie,
187991544,journal of applied physics,0021-8979
190760531,journal of aging & social policy,0895-9420
199256515,theoretical ecology,1874-1738
199269040,international journal of organizational and collective intelligence,1947-9344
200202745,studies in physical and theoretical chemistry,0167-6881
201045332,ieee antennas and propagation magazine,1045-9243
948170314,sequence,2052-3033
957424018,bulletin of the geological society of finland,
2485021517,redia giornale di zoologia,
2497496607,journal de radiologie diagnostique et interventionnelle,2211-5714
2498278311,journal of nursing research,1682-3141
2736870023,mathedunesa,2301-9085
2737009427,information management and business review,2220-3796
2737214073,elope,1581-8918
2737250551,journal of functional morphology and kinesiology,2411-5142
2738007323,polish cartographical review,
2738034383,acta medica martiniana,1335-8421
2738260834,acta universitatis cibiniensis series e food technology,2344-1496
2738397300,journal of stress physiology & biochemistry,1997-0838
2738600312,npj quantum information,2056-6387
2738933148,rsf the russell sage foundation journal of the social sciences,2377-8253
2739183238,cuadernos de informacion y comunicacion,1135-7991
2739219733,scripta revista internacional de literatura i cultura medieval i moderna,2340-4841
2739433392,jurnal pendidikan fisika indonesia,1693-1246
2750749054,gigiena i sanitariia,0016-9900
2753969159,texas reports on biology and medicine,0040-4675
2754314976,algerie medicale,
2754537642,archivio di psicologia neurologia e psichiatria,0004-0150
2755085324,the japanese journal of nursing science,0385-549X
2755288908,annali di ostetricia e ginecologia,0003-4657
2755924777,le infezioni in medicina rivista periodica di eziologia epidemiologia diagnostica clinica e terapia delle patologie infettive,1124-9390
2755932866,reumatologia,0034-6233
2764347559,yeol sang journal of classical studies,1738-2734
2764354511,journal of qin zhou teachers college,
2764394888,journal of wuhan metallurgical manager s institute,
2764396730,future times,
2764402342,journal of indian and buddhist studies,0019-4344
2764407982,annals of the master of science in computer science and information systems at unc wilmington,
2764414101,reclaiming children and youth the journal of strength based interventions,
2764429409,state legislatures,0147-6041
2764447011,journal of guilin institute of tourism,1008-6080
2764449567,surgical research communications,0882-9233
2764454841,gaziantep university journal of social sciences,1303-0094
2764477137,zeitschrift fur lymphologie journal of lymphology,0343-8554
2764477375,journal of international environmental application and science,1307-0428
2764490878,journal of sanjiang university,
2764491083,the journal of arabian studies,2153-4764
2764494900,canadian medical education journal,1923-1202
2764507295,south asian journal of business and management cases,2277-9779
2764511726,journal of lianyungang teachers college,
2764515083,the oriental studies,0286-5939
2764515095,international petroleum economics,
2764519032,journal of the faculty of medicine baghdad,
2764524395,journal of qinghai nationalities university,
2764525353,the transactions of the institute of electronics and communication engineers of japan,0374-468X
2764587195,petro chemical equipment,
2764601686,the year in immunology,0256-2308
2764602417,bulletin of higher educational institutions lesnoi zhurnal,
2764631291,international journal of clinical preventive dentistry,1738-8546
2764640142,early years educator,1465-931X
2764655370,journal of child and adolescent behavior,
2764659022,korean journal of childcare and education,1738-9496
2764660703,the ideological front,
2764664338,prevention in human services,0270-3114
2764683242,journal of economic research and policies,
2764683656,youjiang medical journal,
2764691165,journal of china maritime police academy,
2764695813,african east asian affairs,2308-8699
2764699574,plant protection journal,2008-3114
2764704935,journal of geo information science,
2764705471,journal of southwest petroleum university,
2764732986,journal of curriculum and supervision,0882-1232
2764740995,journal of islamic and human advanced research,
2764763411,fortnightly review,2043-2887
2764766698,yale journal of health policy law and ethics,1535-3532
2764771718,the east asian ancient studies,
2764780444,journal of xi an university of posts and telecommunications,
2764810945,studies in visual communication,0276-6558
2764824249,journal of instructional pedagogies,1941-3394
2764824918,middle school research selected studies,
2764849141,journal of southwest university of science and technology,
2764851918,chinese health economics,1003-0743
2764865717,current protocols in protein science,1934-3655
2764876606,tanaffos journal of respiratory disease thoracic surgery intensive care and tuberculosis,
2764892495,world academy of science engineering and technology international journal of chemical molecular nuclear materials and metallurgical engineering,
2764900725,journal of hygienic engineering and design,1857-8489
2764917827,ethiopian journal of health sciences,1029-1857
2764920704,item held by stonnington library and information service,
2764943857,xi an university of science & technology journal,
2764949853,undergraduate journal of mathematical modeling one two,2326-3652
2764958996,caspian journal of internal medicine,2008-6164
2764960706,carf f series,
2764965247,journal of guangdong radio and tv university,
2764966873,journal of guangxi agriculture,
2764969001,trl published project report,0968-4093
2764974811,china adhesives,
2764978985,journal of luoyang agricultural college,
2764986324,moj proteomics & bioinformatics,
2764988439,malaysian journal of nutrition,1394-035X
2765021089,journal of global initiatives policy pedagogy perspective,1930-3009
2765030836,european journal of biotechnology and bioscience,
2765035552,neotropical helminthology,1995-1043
2765036345,memoirs of the school of engineering okayama university,0475-0071
2765040170,perspectives on terrorism,2334-3745
2765041255,fine chemicals,0913-6150
2765052565,african journal of research in mathematics science and technology education,1811-7295
2765053757,iosr journal of business and management,2278-487X
2765062124,chinese review of financial studies,
2765078142,exercise exchange,0531-531X
2898121191,journal europeen des urgences et de reanimation,2211-4238
2898225552,cirp annals,0007-8506
3034951733,international journal of geo engineering,
3035073282,journal of international humanitarian action,2364-3412
261554,the korean journal of nutrition,0367-6463
815301,renewable energy,0960-1481
3137872,progress in natural science,
7766676,journal of microbiology immunology and infection,1684-1182
8178725,ocean & coastal management,0964-5691
8453820,diagnostic and interventional radiology,
17537316,bmc medical ethics,1472-6939
25571899,minerals & energy raw materials report,0349-6287
26277462,international journal of agriculture and biology,1560-8530
33625831,journal of learning disabilities and offending behaviour,2042-0927
38825921,the open neuroendocrinology journal,1876-5289
43283086,early development and parenting,1057-3593
53087977,journal of clinical microbiology,0095-1137
59574270,research letters in nanotechnology,1687-6849
60077732,nihon nyugan kenshin gakkaishi (journal of japan association of breast cancer screening),
62009534,transportation,0049-4488
62734853,university of toronto law journal,0042-0220
63972376,irish historical studies,0021-1214
65045848,middle east african journal of ophthalmology,0974-9233
66957054,lasers in engineering,0898-1507
69755223,chemometrics and intelligent laboratory systems,0169-7439
73550732,statistics,0233-1888
73565813,intensive and critical care nursing,0964-3397
76367647,social work in mental health,1533-2985
76900504,chest,0012-3692
79159743,aps journal,
81089728,acta phytogeographica suecica,0084-5914
86431830,english,
88768767,molecular plant microbe interactions,0894-0282
91727874,environmental pollution series a ecological and biological,0143-1471
92112230,persica,0389-7788
95770868,clinical neuropathology,0722-5091
95889433,journal of generalized lie theory and applications,1736-4337
102349131,medical history,0025-7273
102736123,noropsikiyatri arsivi archives of neuropsychiatry,1300-0667
104354167,acta oeconomica,0001-6373
104354797,applied mathematics and optimization,0095-4616
109156048,international journal of education through art,1743-5234
117554745,early american literature,0012-8163
118785805,archives of orthopaedic and trauma surgery,0936-8051
118812467,blood coagulation & fibrinolysis,0957-5235
118937222,urologe,
118957039,polar record,0032-2474
119077848,the prostate journal,1095-5100
124242604,journal of proteomics & bioinformatics,0974-276X
125708707,child abuse review,0952-9136
125989030,neuroradiology,0028-3940
128357121,australian journal of public administration,0313-6647
134015283,international journal of revenue management,1474-7332
140848990,pain,0304-3959
140888521,australasian journal of dermatology,0004-8380
141184754,economic modelling,0264-9993
142055198,european journal of cancer care,0961-5423
143840716,advances in chemical engineering,0065-2377
145334785,japanese journal of ichthyology,0021-5090
145843112,finite elements in analysis and design,0168-874X
150382113,e polymers,1618-7229
155594676,attachment & human development,1461-6734
159901799,int l j of communications network and system sciences,1913-3723
160189177,journal of mammalian ova research,1341-7738
161759566,annual review of chemical and biomolecular engineering,1947-5438
163545350,journal of consumer psychology,1057-7408
164588486,ornitologia neotropical,1075-4377
172459203,journal of cardiothoracic surgery,1749-8090
178434617,3c on line,
179531880,current sexual health reports,1548-3584
180284055,cahiers de l institut de linguistique de louvain,0771-6524
182589707,reviews in american history,0048-7511
185991416,international journal on advances in ict for emerging regions (icter),
187584928,neurological research,0161-6412
190853250,eurasian soil science,1064-2293
192660949,feminist studies,0046-3663
194854559,boletin de la sociedad matematica mexicana,2296-4495
194950008,metropolitan museum journal,0077-8958
195570583,sociological perspectives,0731-1214
203465130,chemosphere,0045-6535
204015880,archives of environmental & occupational health,1933-8244
204918980,worldwide hospitality and tourism themes,1755-4217
205878144,toxicology letters,0378-4274
206649051,clinical science,0143-5221
207852612,low temperature physics,1063-777X
972034074,revista de la facultad de agronomia de la universidad del zulia,0378-7818
993530911,academic matters,1719-010X
1003029599,onychium,1824-2669
2481966891,european journal of oncology,1128-6598
2486636169,vietnam journal of computer science,2196-8896
2736559872,ruiderae revista de unidades de informacion descripcion de experiencias y resultados aplicados,
2736972881,journal of chaos,2314-6605
2737222676,forma y funcion,0120-338X
2737248187,keria studia latina et graeca,2350-4234
2737809050,revista espinhaco,2317-0611
2738064548,revista digital de investigacion en docencia universitaria,2223-2516
2738208929,studi irlandesi a journal of irish studies,2239-3978
2738397068,land,2073-445X
2738415568,lectora revista de dones i textualitat,1136-5781
2738616502,revista entreideias educacao cultura e sociedade,
2738755418,asian pacific journal of reproduction,2305-0500
2738986851,geogebra,2068-3227
2739008322,journal of asset management and financing,
2739018597,rac revista de administracao contemporânea,1415-6555
2739144669,journal of science and technology of the arts,1646-9798
2739385614,ad minister,1692-0279
2739387506,cuadernos de h ideas,1851-8206
2739472622,revista de ciencias economicas,0252-9521
2754189475,results and problems in cell differentiation,0080-1844
2754341050,tvz het vakblad voor de verpleging,
2754523979,zdravookhranenie rossiiskoi federatsii,
2755085665,the journal of the international college of surgeons,0096-557X
2756478974,experimental and clinical transplantation official journal of the middle east society for organ transplantation,2146-8427
2764345797,nacada journal,0271-9517
2764357270,islam in the modern world,
2764375043,the doshisha university economic review,0387-3021
2764414928,the journal of classroom interaction,0749-4025
2764418740,suzhou university journal of medical science,1673-0399
2764436177,theology in scotland,1465-2862
2764446751,kenkyu or journal of political economy,
2764472995,journal of healthcare resource management,1078-9537
2764497058,journal of laparoscopic surgery,
2764497680,iahs aish publication,0144-7815
2764504763,drugs and clinic,1674-5515
2764510484,petroleum geology & experiment,2363-7625
2764514921,journal of hefei normal university,
2764515420,hydro review,0884-0385
2764516825,bone joint nerve,
2764525091,international clinical pathology journal,2471-0016
2764528440,china environmental protection industry,
2764531519,destech transactions on engineering and technology research,2475-885X
2764536366,the society for korean language & literary research,1229-1617
2764538370,md advisor a journal for new jersey medical community,1937-0660
2764542152,journal of mosquito research,1927-646X
2764544895,cyprus medical journal,
2764567841,the journal of spine surgery,2084-3747
2764591838,the journal of clinical science,0385-0323
2764601677,culinary science journal of yangzhou university,
2764605929,journal of classic and english renaissance literature,1226-8798
2764633874,china plastics,
2764636898,medical journal of general equipment headquarters,
2764644426,chronic obstructive pulmonary diseases journal of the copd foundation,
2764648903,heilongjiang agricultural sciences,1002-2767
2764658658,chinese journal of cardiovascular rehabilitation medicine,1008-0074
2764668310,population and societies,0184-7783
2764671574,wuhan university journal,
2764672181,reclaiming children and youth journal of emotional and behavioral problems,
2764684019,atoll research bulletin,0077-5630
2764707776,geophysical investigation map,
2764733816,transactions the tennessee journal of business law,
2764741986,polymeric materials science and engineering,0743-0515
2764755160,journal of latin linguistics,2194-8739
2764760737,developments in clay science,1572-4352
2764763255,iug journal of humanities research,2410-3160
2764763772,journal of finance and accounting,2330-7331
2764782548,journal of beijing youth politics college,
2764797819,international journal of radioactive materials transport,0957-476X
2764821302,aviation materials and technologies,
2764822563,journal of shaanxi normal university,
2764823390,review of european comparative and international environmental law,2050-0386
2764826925,wsu herbarium,
2764830352,education of the visually handicapped,
2764831522,presentday law science,
2764837107,dental teamwork,0895-318X
2764838229,european geosciences union general assembly,
2764840579,soviet physics technical physics,0038-5662
2764843091,bulletin of the faculty of agriculture university of cairo,
2764846071,journal of intelligent systems,0334-1860
2764849426,special wild economic animal and plant research,1001-4721
2764851528,journal of research in health sciences,2228-7795
2764858927,power equipment,
2764874730,sport management education journal,
2764895530,the journal of interactive learning research,
2764918838,natural sciences,1505-4667
2764926366,the showa university journal of medical sciences,0915-6380
2764927787,journal of yulin teachers college,
2764934421,nineteenth century music review,1479-4098
2764943583,the journal of scientific articles health and education millennium,
2764949791,energy studies review,0843-4379
2764963457,fractional differentiation and its applications,
2764968905,progress in immunobiological standardization,0079-6344
2764970739,liver cancer,1664-5553
2764987322,journal of jiangxi electrical university for staff,
2764995738,the review of physical chemistry of japan,0034-6675
2765017321,foshan ceramics,
2765029935,china water power & electrification,
2765049430,journal of tianjin administrative cadre college of politics and law,
2765053621,korean review of organizational studies,1738-3595
3035016905,ain shams journal of anesthesiology,
1363876,korean journal of horticultural science & technology,1226-8763
1743546,urban history,0963-9268
4994826,toronto journal of theology,0826-9831
6724074,ophthalmic and physiological optics,0275-5408
6886168,osteosynthesis and trauma care,1618-971X
8544554,american studies in scandinavia,0044-8060
14109371,injury international journal of the care of the injured,0020-1383
16719124,topological methods in nonlinear analysis,1230-3429
18972429,australian and new zealand journal of public health,
21578668,western historical quarterly,0043-3810
21904366,revista de filologia espanola,
24964065,journal of language and politics,1569-2159
32764236,sartre studies international,
32787494,travail humain,0041-1868
38494237,drug discovery today technologies,1740-6749
39440278,canadian psychology,0708-5591
40505786,journal of nuclear cardiology,1071-3581
40887890,acta physica hungarica,0231-4428
40975480,european journal of international relations,1354-0661
41354064,cheminform,0931-7597
42433034,molecular genetics and metabolism,1096-7192
47640537,international journal of internet marketing and advertising,1477-5212
55449769,asia pacific journal of atmospheric sciences,1976-7633
56205983,marine policy,0308-597X
59697426,ieee micro,0272-1732
61251237,archives of surgery,0004-0010
62238642,ieee acm transactions on networking,1063-6692
68051293,philosophy of management,1740-3812
71020152,american journal of clinical dermatology,1175-0561
71858213,review of international organizations,1559-7431
75707996,the open dermatology journal,1874-3722
79974643,journal of advertising education,1098-0482
81296637,the delaware journal of corporate law,0364-9490
81506206,technoetic arts a journal of speculative research,
84837402,neurogastroenterology and motility,1350-1925
86249725,journal of allergy,0021-8707
86692366,revue de medecine interne,0248-8663
91156254,medical record,
91238560,australian journal of chemistry,0004-9425
93884422,topics in applied physics,0303-4216
94210703,neuropsychiatrie,0948-6259
98107870,physical medicine and rehabilitation clinics of north america,1047-9651
98227335,journal of the american academy of audiology,1050-0545
103961758,transfusion clinique et biologique,1246-7820
105637830,chemische berichte,0365-9496
105726831,journal of biological physics and chemistry,1512-0856
106963461,nature biotechnology,1087-0156
107381699,international journal of hyperthermia,0265-6736
111445703,reactive polymers ion exchangers sorbents,0167-6989
112292781,historical archaeology,0440-9213
115693375,journal of the american society of nephrology,
116900674,lancet oncology,1470-2045
118453086,the journal of the marine acoustics society of japan,
122433521,journal of the hattori botanical laboratory,
124372222,renewable agriculture and food systems,1742-1705
128024142,the open epidemiology journal,1874-2971
131060148,spe economics & management,
131781865,bulletin classe des sciences mathematiques et natturalles,
137084839,dyes and pigments,0143-7208
137146891,laboratory investigation,0023-6837
137166528,international journal of knowledge management studies,1743-8268
138294073,biocontrol science,1342-4815
141067752,biblical theology bulletin,0146-1079
143462298,journal of king abdulaziz university medical sciences,
144652618,reviews in gynaecological practice,1471-7697
149799343,clinics in endocrinology and metabolism,0300-595X
150570842,current problems in pediatric and adolescent health care,1538-3199
151119180,journal of democracy,1045-5736
151413946,archives of osteoporosis,1862-3522
155239241,comparative islamic studies,1740-7125
158463809,contributions to zoology,0067-8546
172313144,european management review,1740-4754
176610847,journal of mathematics and statistics,1549-3644
176695132,international journal of government auditing,0047-0724
178513897,nomadic peoples,0822-7942
179996353,knowledge management for development journal,1871-6342
184418374,george herbert journal,0161-7435
184657615,cmc computers materials & continua,
186458787,minerva ortopedica e traumatologica,0394-3410
189798733,ieee antennas and wireless propagation letters,1536-1225
190001749,transactions of the ire professional group on engineering management,
193304028,sas journal,
194867674,international journal of reconfigurable computing,1687-7195
195061619,hematology,1024-5332
196919950,family business review,0894-4865
199978699,journal of agricultural & environmental ethics,1187-7863
201928713,review of radical political economics,0486-6134
203030646,australian geographer,0004-9182
206198396,australian educational researcher,0311-6999
939935174,results in mathematics,1420-9012
956764988,indian journal of asian affairs,0970-6402
964285318,acta mozartiana,0001-6233
969605163,the astronomical review,
1018530615,advances in services marketing and management,1067-5671
1041061247,finance a uver czech journal of economics and finance,
2531671668,the lancet haematology,2352-3026
2595279629,arxiv logic,
2735234984,biology methods and protocols,2396-8923
2736442721,epj nuclear sciences & technologies,2491-9292
2736600784,religia,1411-1632
2736981593,littera aperta,2341-0663
2737523697,npj genomic medicine,2056-7944
2738023707,turk patoloji dergisi,1018-5615
2738027241,pizhūhishhā yi zirāī i īrān,2008-1472
2738284397,current directions in biomedical engineering,2364-5504
2738296893,alternate routes a journal of critical social research,0702-8865
2738707920,enunciacion,0122-6339
2738889213,open access journal of clinical trials,1179-1519
2739209429,journal of european continuing medical education,2161-4083
2739310868,annals of the faculty of engineering hunedoara,1584-2665
2739380653,kultura (skopje),1857-7717
2739462247,social work maatskaplike werk,0037-8054
2754021391,the journal of nursing (china),
2754207084,virginia medical,0146-3616
2754952274,acta paedopsychiatrica,0001-6586
2755102646,annali sclavo rivista di microbiologia e di immunologia,0003-472X
2755928692,cirugia pediatrica organo oficial de la sociedad espanola de cirugia pediatrica,0214-1221
2764359796,journal of medical informatics,0307-7640
2764360835,canadian social science,1712-8056
2764378261,world journal of entrepreneurship management and sustainable development,
2764380129,modern digestion & intervention,
2764381372,the journal of the nebraska dental association,0028-1832
2764435486,journal of computer networks and communications,2090-7141
2764442636,journal of marine technology and environment,1844-6116
2764446115,journal of applied mathematics and computational mechanics,2299-9965
2764446922,journal of xinxiang university,
2764448375,journal of academy of hospital administration (india),
2764471303,journal of advanced physics,
2764482781,indian journal of education and information management,2277-5366
2764487136,environmental and planning law journal,0813-300X
2764504584,journal of zhongyuan university of technology,
2764513640,chinese journal of school doctor,1001-7062
2764515337,frontiers of engineering management,2095-7513
2764544972,the modern churchman,0026-7597
2764548945,modern management review,2300-6366
2764555808,south eastern europe journal of economics,1109-8597
2764585657,transactions of the san diego society of natural history,0080-5947
2764589790,journal of patient account management,0890-6068
2764594232,folia histochemica et cytobiologica supplement,
2764616994,journal of tianjin conservatory of music,
2764635829,advances in water science,
2764651028,journal of periodontology & implant dentistry,
2764672704,engineering quality,
2764678300,kawasaki medical journal,0385-0234
2764696109,journal of psychology & psychotherapy,2161-0487
2764706156,british journal of perioperative nursing the journal of the national association of theatre nurses,1467-1026
2764722288,the huron university college journal of learning and motivation,
2764727618,international journal of korean unification studies,1229-6902
2764740609,surveys in differential geometry,
2764740924,recent advances in animal nutrition,0269-5642
2764748571,international journal of slavic studies,
2764767400,uranium geology,1000-0658
2764769398,international journal of neurology,0020-7446
2764774617,invertis journal of science & technology,0973-8940
2764785700,reproductive system and sexual disorders,2161-038X
2764798877,ug journal,1978-4783
2764822511,respirology case reports,2051-3380
2764825217,south african theatre journal,1013-7548
2764828097,annals of warsaw university of life sciences sggw forestry and wood technology,1898-5912
2764835198,cumhuriyet science journal,2587-2680
2764840456,the advancement of science,
2764847032,journal of political sciences & public affairs,2332-0761
2764851370,journal of teachers college of shanxi university,
2764856237,the bulletin of historical research in music education,
2764857738,the public library in slupsk,
2764863393,network security,1353-4858
2764865520,air quality and climate change,1836-5876
2764868428,chinese journal of medical education,
2764881322,plant science journal,2095-0837
2764882166,journal of shandong administrative college and shandong economic management personnel college,
2764883005,journal of business and technology law,
2764902933,anesthesiology and pain medicine,2228-7523
2764904659,journal of fujian administration institute,
2764929595,journal of siberian federal university,
2764935645,international online journal of educational sciences,1309-2707
2764947547,journal of maritime research jmr,
2764948957,ancient narrative,1568-3532
2764950915,monographiae botanicae,0077-0655
2764967724,journal of renewable materials,2164-6325
2764980663,applied parasitology,0943-0938
2764982830,german policy studies,1523-9764
2764993020,journal of public management,1672-6162
2764993320,plant disease reporter,0032-0811
2764994141,meridiano 47 journal of global studies,
2764994579,religion in communist lands,
2764996622,henan juodical polile vocational college,
2765001214,international journal of botany studies,
2765005283,health systems,2047-6965
2765011621,international journal of stomatology,
2765017900,southern african review of education with education with production,1563-4418
2765020902,histoy of economic thought chapters,
2765027960,indigenous policy journal,2158-4168
2765037298,journal of time and frequency,
2765044048,saintek perikanan indonesian journal of fisheries science and technology,1858-4748
2765061833,osong public health and research perspectives,2210-9099
2765067278,andean past,1055-8756
2765071094,sustainable competitive advantage,
2786256796,physical review materials,2475-9953
2898092079,ifac journal of systems and control,2468-6018
2898264183,health professions education,2452-3011
2898361392,confederation of australian critical care nurses journal,1033-3355
2898385756,international comparative jurisprudence,2351-6674
2898426492,current plant biology,2214-6628
2898562086,revista medica internacional sobre el sindrome de down,1138-2074
3022945814,chinese journal of biomedical engineering,0258-8021 
3035136591,ejnmmi radiopharmacy and chemistry,
1998841,archivo espanol de arqueologia,0066-6742
7571225,applied mathematics letters,0893-9659
12390406,publications of the astronomical society of japan,0004-6264
13219930,japanese journal of complementary and alternative medicine,1348-7922
13638121,food and environmental virology,1867-0334
23031928,political power and social theory,0198-8719
23218126,aquatic living resources,0990-7440
25059752,rationality and society,1043-4631
26155261,control and instrumentation,0010-8022
37672443,febs journal,1742-464X
37879103,renaissance studies,0269-1213
38993383,ieee transactions on haptics,1939-1412
48254654,journal of business finance & accounting,0306-686X
54922319,artforum international,1086-7058
56047584,criminal law and philosophy,1871-9791
57130147,international journal of plasma science and engineering,1687-6245
61363356,journal of linguistics,0022-2267
62916020,endocrinologist,1051-2144
68151621,pediatric clinics of north america,0031-3955
68503223,metallurgical and materials transactions b process metallurgy and materials processing science,1073-5615
71855865,optical fiber technology,1068-5200
75298943,environment,0013-9157
77033920,journal of the philosophy of sport,0094-8705
77753237,farmacia,0014-8237
81889800,natureza & conservacao,1679-0073
83700028,journal of water chemistry and technology,1063-455X
86854043,indian journal of fibre & textile research,0971-0426
89333158,engineering with computers,0177-0667
90123000,scottish journal of geology,0036-9276
90999920,international journal of heat and mass transfer,0017-9310
91284046,ieej transactions on industry applications,0913-6339
92374485,zdravniski vestnik slovenian medical journal,
92542990,electronic publishing origination dissemination and design,
101659631,journal of physics f metal physics,0305-4608
104180245,jistem journal of information systems and technology management,
111121700,physiotherapy,0031-9406
111975091,electrical engineering,0948-7921
112693977,international journal of evidence and proof,1365-7127
118697419,international rice research notes,0117-4185
123214626,european journal of english studies,1382-5577
123869642,czechoslovak mathematical journal,0011-4642
125263180,journal of the american association of nurse practitioners,2327-6924
127118166,social science computer review,0894-4393
129458801,harvard educational review,0017-8055
129807020,health promotion journal of australia,1036-1073
130334577,analytical reports in international education,1542-3832
136999626,journal of property investment & finance,1463-578X
139652661,poverty & public policy,1944-2858
139698287,journal of group psychotherapy psychodrama & sociometry,1096-7680
140784434,tolkien studies,1547-3155
141808269,remote sensing of environment,0034-4257
142630227,petroleum exploration and development,1876-3804
143312382,africa development,0850-3907
144272660,clinical cornerstone,1873-4480
149389174,fontes artis musicae,0015-6191
149994590,rhetoric society quarterly,0277-3945
152430853,journal of womens history,
164433490,sociedad (buenos aires),
170690289,goya,0017-2715
173943867,environmental research,0013-9351
174535306,journal of aging and identity,1087-3732
178634671,financial accountability and management,0267-4424
178718182,psychotraumatologie,1439-8931
181440068,archives of environmental protection,0324-8461
182617021,annales scientifiques de l ecole normale superieure,0012-9593
195430055,journal of pediatric neurosciences,1817-1745
196114414,social science & medicine part b medical anthropology,0160-7987
196352887,international journal of experimental and computational biomechanics,1755-8735
196823831,mathematische semesterberichte,0720-728X
202174037,the canadian journal of linguistics la revue canadienne de linguistique,
205798773,european journal of social security,1388-2627
206686666,bmc cardiovascular disorders,1471-2261
207236353,evidence based dentistry,1462-0049
1044360284,eikasmos quaderni bolognesi di filologia classica,
2736248100,christian bioethics non ecumenical studies in medical morality,
2736345989,studia warminskie,0137-6624
2736899995,social affairs,2362-0889
2737097070,ludicamente,2250-723X
2737318591,jurnal penelitian dan evaluasi pendidikan,1410-4725
2737566831,acta geographica debrecina landscape and environment series,
2737801607,journal of islamic banking and finance,
2737860738,ekonomika regiona,2072-6414
2737877894,international journal of bipolar disorders,2194-7511
2737882430,nang yan business journal,2307-101X
2737901676,investigacion cualitativa,
2738184134,international journal of health & allied sciences,2278-344X
2738260659,sokoto journal of veterinary sciences,1595-093X
2738284635,omer halisdemir universitesi iktisadi ve idari bilimler fakultesi dergisi,1308-4216
2738387300,open access macedonian journal of medical sciences,1857-9655
2738562123,journal of agribusiness and rural development,1899-5241
2738580770,ciencias de la informacion,0864-4659
2738682877,journal of daylighting,2383-8701
2738767579,revista e scrita revista do curso de letras da uniabeu,2177-6288
2738855577,revista feminismos,2317-2932
2739000923,cuba arqueologica,1852-0723
2739234030,izvestiya journal of varna university of economics,
2753408071,vestnik rentgenologii i radiologii,0042-4676
2753584599,chinese journal of integrated traditional and western medicine,
2754402704,annali di ostetricia ginecologia medicina perinatale,0300-0087
2754788014,acta veterinaria academiae scientiarum hungaricae,0001-7205
2754836484,journal of the tennessee medical association,0040-3318
2754971897,verhandlungen der anatomischen gesellschaft,0066-1562
2755077454,bulletin de la societe internationale de chirurgie,0037-945X
2755231525,texas hospitals,0040-4357
2755584562,jibi inkoka otolaryngology,0386-9679
2756190090,papua and new guinea medical journal,0031-1480
2756197381,concours medical,0010-5309
2764346302,komatsu technical report,0916-796X
2764369298,journal of agribusiness,0738-8950
2764377309,marvels and tales,1521-4281
2764379511,cuadernos de economia spanish journal of economics and finance,0210-0266
2764383116,the steam journal,2327-2074
2764386898,louisiana agriculture,
2764390567,the korean society for child education,
2764398922,international journal of dermatology and venereology,1673-4173
2764405787,dfi journal the journal of the deep foundations institute,
2764414273,intrinsic activity,
2764426967,journal of zhejiang a & f university,
2764429536,canadian journal of latin american and caribbean studies,0826-3663
2764451919,terminology standardization & information technology,
2764455230,quality improvement in health care,1225-7613
2764455408,geological science and technology information,1000-7849
2764460031,world studies in education,2201-0629
2764482970,monoclonal antibodies in immunodiagnosis and immunotherapy,2167-9436
2764490363,international journal of gender science and technology,
